id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
45391152,"Quarto Privativo, Excelente localização.",238737100,Vanessa,Lisboa,Campolide,38.72498,-9.16563,Private room,45,7,0,,,1,365
45400771,Calm room In downtown- Double bed - Basic Room,100543020,Alexandre,Lisboa,Misericrdia,38.70949,-9.14814,Private room,23,30,0,,,1,364
45408111,NEW - Carcavelos by the Beach,367194706,Paulo & Joana,Cascais,Carcavelos e Parede,38.68037,-9.33034,Entire home/apt,96,2,8,2020-11-19,0.83,1,193
45410195,Expo Cosy Family Flat,3953109,Feels Like Home,Lisboa,Parque das Naes,38.78073,-9.09783,Entire home/apt,101,1,1,2020-12-01,0.13,275,311
45410196,Madragoa Fresh Design Apartment,3953109,Feels Like Home,Lisboa,Estrela,38.70415,-9.15962,Entire home/apt,86,1,1,2021-06-21,1,275,333
45410340,Urban Duplex,1276065,Stéphanie,Lisboa,Estrela,38.70682,-9.16021,Entire home/apt,65,1,0,,,1,126
45414206,Brand new beautiful private room in Lisbon,367278583,Ajit,Lisboa,Marvila,38.74828,-9.10462,Private room,39,2,0,,,3,365
45414397,Brand new beautiful private room for 2 Guests,367278583,Ajit,Lisboa,Marvila,38.74718,-9.10418,Private room,39,3,0,,,3,365
45415938,City Center Charm Apartment - Renovated - Metro,87636507,Miguel,Lisboa,So Vicente,38.71768,-9.1329,Entire home/apt,38,2,18,2021-05-10,1.86,5,351
45417126,Ericeira Paradise House&Suites - Twin Room 2,344546018,Ericeira Paradise,Mafra,Ericeira,38.97485,-9.41989,Private room,53,1,0,,,5,332
45420879,Quarto em Alfama local histórico da cidade,367357424,Ronaldo,Lisboa,So Vicente,38.71894,-9.12199,Private room,25,1,0,,,1,89
45421863,Dormroom/camarata Ericeira,93797056,Tânia,Mafra,Santo Isidoro,38.99696,-9.41281,Shared room,200,1,0,,,1,365
45426493,New Private room for two people on two single beds,367278583,Ajit,Lisboa,Marvila,38.74764,-9.10298,Private room,29,3,1,2020-09-27,0.10,3,351
45433811,Love Private Room in Cats House (Real Lisbon),330398662,Bruno,Lisboa,Arroios,38.72982,-9.13554,Private room,18,1,16,2020-10-28,1.65,3,347
45436078,3 BR apartment with terrace Príncipe real/Rato,2068065,Vanda,Lisboa,Santo Antnio,38.71878,-9.15293,Entire home/apt,75,20,0,,,31,365
45436937,Estoril Beach Side Casino Garden Apartment Cascais,367525734,Abu,Cascais,Cascais e Estoril,38.70429,-9.3991,Entire home/apt,62,1,34,2021-06-04,3.62,2,350
45438142,Lisbon Top Mouraria,19884024,Marco,Lisboa,Santa Maria Maior,38.71574,-9.13335,Entire home/apt,39,1,2,2020-09-22,0.72,12,351
45444277,Apartament in donwtown,358761513,Sweethome Hospedagem,Lisboa,Santa Maria Maior,38.71111,-9.1389,Entire home/apt,95,3,0,,,3,363
45444335,Quarto no centro Lisboa com vista,40109130,Sabrina,Lisboa,Penha de Frana,38.72219,-9.12976,Private room,20,2,1,2020-10-13,0.11,2,0
45444639,Lindo apartamento no coração de Lisboa,276185907,Josiel,Lisboa,Santa Maria Maior,38.71217,-9.14217,Entire home/apt,60,1,2,2020-11-06,0.22,1,325
45446224,"Idyllic Downtown Central Apartment, by TimeCooler",21019651,Elsa And Rui,Lisboa,Santa Maria Maior,38.70935,-9.13586,Entire home/apt,112,1,3,2021-06-07,1.61,24,346
45446874,Triple Standard Room,22609728,Virpi,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.8001,-9.39278,Private room,118,1,0,,,4,257
45447709,AlmaLusa Junior Studio,99329998,AlmaLusa,Lisboa,Santa Maria Maior,38.70934,-9.1389,Private room,190,1,0,,,8,190
45448098,Comfortable and Cosy Apartment | GilianoHouse,367637898,Cristiano,Lisboa,Olivais,38.76277,-9.12063,Entire home/apt,19,1,5,2021-01-18,0.68,1,0
45448868,Castle view with car parking!,187821197,Miguel,Lisboa,Santa Maria Maior,38.71704,-9.1362,Entire home/apt,100,7,0,,,1,21
45449610,Spacious Room in Bairro Alto,14976826,Franco,Lisboa,Misericrdia,38.71249,-9.14697,Private room,26,1,3,2021-06-24,0.31,14,129
45460573,Turquoise River View II by LovelyStay,257927631,LovelyStay,Lisboa,Santa Maria Maior,38.71273,-9.12751,Entire home/apt,53,2,9,2021-07-04,2.97,78,151
45461036,AlmaLusa Studio Deluxe,99329998,AlmaLusa,Lisboa,Santa Maria Maior,38.70931,-9.13822,Private room,215,1,0,,,8,190
45461252,Chiado 3Bedroom Apartment,257927631,LovelyStay,Lisboa,Misericrdia,38.70731,-9.14228,Entire home/apt,219,2,0,,,78,82
45464296,"Extremely Large 2 Bed Apartment, Great Location",1868448,Executive Roomspace,Lisboa,Misericrdia,38.70746,-9.14225,Entire home/apt,148,3,0,,,17,1
45468554,Cozy Room with Balcony and Amazing Ocean Views,159355723,Outsite,Mafra,Ericeira,38.96439,-9.41459,Private room,85,1,0,,,9,332
45474581,ALTIDO Principe Real 2BR Apt w/Terrace nearby Botanical Garden of Lisbon,1756107,Altido,Lisboa,Santo Antnio,38.7167,-9.14983,Entire home/apt,148,2,3,2020-12-06,0.35,140,182
45474873,Vila Rosário Cosy Flat I,3953109,Feels Like Home,Lisboa,Penha de Frana,38.7265,-9.12851,Entire home/apt,96,1,0,,,275,251
45474874,Vila Rosário Cosy Flat II,3953109,Feels Like Home,Lisboa,Penha de Frana,38.7244,-9.12848,Entire home/apt,61,1,1,2021-05-23,0.61,275,332
